award_id,award_amount,total_outlays,start_date,end_date,naics_code,naics_description,psc_code,psc_description,description,fiscal_year,fiscal_quarter,record_hash,internal_id,generated_internal_id,agency_id,recipient_id
W91ZLK24F0233,49680.0,,2024-09-16,2024-11-30,,,,,PURCHASE OF 540 UNINTERRUPTABLE POWER SUPPLIES (UPS),2024,4,d7b099d96d1f7264,350572208,CONT_AWD_W91ZLK24F0233_9700_W52P1J16D0019_9700,1,222
W91ZLK24F0229,1310256.0,,2024-09-18,2024-12-19,,,,,FY24 BUSINESS LAPTOPS CECOM,2024,4,bf0c705136e6ca7c,350572207,CONT_AWD_W91ZLK24F0229_9700_W52P1J19D0050_9700,1,220
W91ZLK24F0226,262938.17,,2024-09-30,2026-09-29,,,,,WIRELESS SERVICES,2024,4,c1508fd8012fcb96,350572206,CONT_AWD_W91ZLK24F0226_9700_N0024424D0005_9700,1,223
W91ZLK24F0225,4576.15,,2024-09-12,2025-09-11,,,,,24 DATA CARDS,2024,4,790795922d811743,350572205,CONT_AWD_W91ZLK24F0225_9700_N0024424D0005_9700,1,223
W91ZLK24F0224,11944.0,,2024-09-13,2024-10-15,,,,,SAS-JMPPRO-TIER1-AT,2024,4,35265ae12c1cb404,350572204,CONT_AWD_W91ZLK24F0224_9700_47QTCA18D0081_4732,1,224
W91ZLK24F0223,130000.0,,2024-09-12,2024-11-15,,,,,PURCHASE OF 8 CORE SWITCHES,2024,4,581a3debfe2f80b8,350572203,CONT_AWD_W91ZLK24F0223_9700_W52P1J16D0017_9700,1,104
W91ZLK24F0221,60588.0,,2024-09-13,2025-03-31,,,,,PURCHASE OF 2 CUSTOM BUILT 8 TON FLATBED TRAILERS,2024,4,3779ce16ed188807,350572202,CONT_AWD_W91ZLK24F0221_9700_47QMCA18D000G_4732,1,225
W91ZLK24F0218,79604.4,,2024-09-13,2024-11-22,,,,,"ACC-APG REQUIRES THE PURCHASE OF STANDARD NOTEBOOKS (60 EA.), WITH DOCKING STATION (60 EA.) HP ELITEBOOK 660 16 INCH G11 NOTEBOOK",2024,4,8a7c4378e2997ef7,350572201,CONT_AWD_W91ZLK24F0218_9700_W52P1J19D0054_9700,1,3
W91ZLK24F0217,99420.0,,2024-09-12,2025-09-28,,,,,QTY. 80 VEEAM RENEWAL,2024,4,b1f2d8955133cf96,350572200,CONT_AWD_W91ZLK24F0217_9700_W52P1J20D0049_9700,1,226
W91ZLK24F0216,126364.07,,2024-09-08,2024-12-31,,,,,SOLARWINDS FY24 BUY LIST,2024,4,0959fdc949854252,350572199,CONT_AWD_W91ZLK24F0216_9700_N6600123A0049_9700,1,227
W91ZLK24F0215,588099.39,0.0,2024-09-17,2025-09-16,,,,,PREVENTATIVE MAINTENANCE & REPAIR FOR CCDC CHEMICAL BIOLOGICAL CENTER DSB,2024,4,43fb4273773e143f,350572198,CONT_AWD_W91ZLK24F0215_9700_W91ZLK19D0006_9700,1,228
W91ZLK24F0214,105265.44,,2024-09-04,2024-09-30,,,,,QTY 36 - PANASONIC TOUGHBOOK G2,2024,4,0b9f2a15c628ba0a,350572197,CONT_AWD_W91ZLK24F0214_9700_W52P1J16D0011_9700,1,111
W91ZLK24F0213,288225.14,,2024-09-13,2024-11-11,,,,,"THE INTELLIGENCE, ELECTRONIC WARFARE & SENSORS DIRECTORATE, INFRASTRUCTURE BRANCH (A) REQUIRES THE PURCHASE OF CISCO HARDWARE COMPONENTS TOTALING SIX HUNDRED EIGHT (608).",2024,4,99c007505e2e7cd0,350572196,CONT_AWD_W91ZLK24F0213_9700_W52P1J16D0011_9700,1,111
W91ZLK24F0212,849452.0,,2024-09-12,2024-11-11,,,,,48TH 20TH I7_DELL TABLETS W/DS,2024,4,e6bf4d86d2f2540c,350572195,CONT_AWD_W91ZLK24F0212_9700_W52P1J19D0053_9700,1,219
W91ZLK24F0211,212385.57,,2024-09-03,2024-11-29,,,,,SIPR ROOM EXPANSION FURNITURE,2024,4,323dfb18b1f73678,350572194,CONT_AWD_W91ZLK24F0211_9700_GS27F017CA_4732,1,229
W91ZLK24F0210,123294.36,,2024-09-27,2025-09-26,,,,,THIS TASK ORDER IS FOR PREVENTATIVE MAINTENANCE & REPAIR OF AGILENT TOXICOLOGY EQUIPMENT.,2024,4,a473f4a37704334a,350572193,CONT_AWD_W91ZLK24F0210_9700_W91ZLK19D0006_9700,1,228
W91ZLK24F0209,50215.6,,2024-08-28,2024-09-30,,,,,HARDWARE AND SOFTWARE MAINTENANCE,2024,4,0400177a59a1c4c4,350572192,CONT_AWD_W91ZLK24F0209_9700_W52P1J16D0017_9700,1,104
W91ZLK24F0208,1233253.76,0.0,2024-09-24,2026-09-23,,,,,ADMINISTRATIVE AND MANAGEMENT SUPPORT SERVICES FOR DEVCOM CHEMICAL BIOLOGICAL CENTER (CBC),2024,4,fdc1e74e27f647af,350572191,CONT_AWD_W91ZLK24F0208_9700_W91ZLK24D0003_9700,1,230
W91ZLK24F0207,18774.72,,2024-09-16,2025-09-15,,,,,THIS TASK ORDER IS FOR PREVENTATIVE MAINTENANCE & REPAIR OF AGILENT ANALYTICAL EQUIPMENT.,2024,4,d2ecb6890bd09938,350572190,CONT_AWD_W91ZLK24F0207_9700_W91ZLK19D0006_9700,1,228
W91ZLK24F0206,31557.67,,2024-08-29,2024-09-19,,,,,SOLARWINDS SERVER AND APP AXL,2024,4,9f4a1ec5742bc4db,350572189,CONT_AWD_W91ZLK24F0206_9700_N6600123A0049_9700,1,227
W91ZLK24F0204,889000.0,,2024-08-29,2024-09-30,,,,,"PURCHASE OF 1,000 OPTIPLEX TOWER PLUS 7020 DESKTOPS AND ASSOCIATED WARRANTIES IAW STATEMENT OF WORK",2024,4,b09af3b2c9451f09,350572188,CONT_AWD_W91ZLK24F0204_9700_W52P1J19D0053_9700,1,219
W91ZLK24F0203,177979.2,,2024-08-29,2024-09-23,,,,,DELL LATITUDE 5550 LAPTOPS THROUGH CB #43.,2024,4,1fa1af38879e6081,350572187,CONT_AWD_W91ZLK24F0203_9700_W52P1J19D0053_9700,1,219
W91ZLK24F0202,21513.0,,2024-08-29,2024-10-31,,,,,"ABERDEEN TEST CENTER REQUIRES THE PURCHASE OF PRESSURE SENSORS, 0-50 PSI RANGE GAUGES.",2024,4,6e186933fd786dea,350572186,CONT_AWD_W91ZLK24F0202_9700_W91ZLK22D0004_9700,1,231
W91ZLK24F0201,14403.87,,2024-08-29,2024-10-25,,,,,ABERDEEN TESTING CENTER REQUIRES THE PURCHASE OF TWO (2) PRESSURE SENSOR 102B15 AND ELEVEN (11) PRESSURE SENSORS 102B06.,2024,4,89c039aea9aae06b,350572185,CONT_AWD_W91ZLK24F0201_9700_W91ZLK22D0004_9700,1,231
W91ZLK24F0200,1715.0,,2024-08-28,2024-10-31,,,,,ABERDEEN TEST CENTER REQUIRES THE PURCHASES OF CLOCK SOURCE.,2024,4,6e70d2f7343cd6e8,350572184,CONT_AWD_W91ZLK24F0200_9700_W91ZLK19D0007_9700,1,156
W91ZLK24F0199,172986.96,,2024-08-14,2024-09-30,,,,,PURCHASE 8 HPE SERVERS + SUPPORT,2024,4,810f019e9a11af6c,350572183,CONT_AWD_W91ZLK24F0199_9700_W52P1J16D0011_9700,1,111
W91ZLK24F0198,146703.0,,2024-08-22,2024-09-10,,,,,100 (ONE HUNDRED) DELL MOBILE PRECISION WORKSTATION 3591,2024,4,40e9439dbbab21ed,350572182,CONT_AWD_W91ZLK24F0198_9700_W52P1J19D0049_9700,1,59
W91ZLK24F0197,258600.0,,2024-08-19,2024-09-30,,,,,"SAMSUNG MONITORS, WARRANTY, CABLES",2024,4,75de71caedcf2dd9,350572181,CONT_AWD_W91ZLK24F0197_9700_W52P1J19D0051_9700,1,232
W91ZLK24F0196,282797.66,282797.66,2024-08-19,2024-09-30,,,,,THE PURCHASE OF BRAND-NAME CISCO FIREWALLS FOR ATC,2024,4,210cbc6815ab208b,350572180,CONT_AWD_W91ZLK24F0196_9700_W52P1J16D0016_9700,1,61
W91ZLK24F0194,298924.1,298924.1,2024-08-14,2024-08-14,,,,,PURCHASE OF M&R NETAPP FOR ATC HARDWARE ASSETS.,2024,4,f61f28e21539797c,350572179,CONT_AWD_W91ZLK24F0194_9700_W52P1J16D0019_9700,1,222
W91ZLK24F0192,111154.4,0.0,2024-08-15,2024-11-08,,,,,185 CHAIRS,2024,4,08aa17a8b5418a97,350572178,CONT_AWD_W91ZLK24F0192_9700_GS28F0038Y_4732,1,124
W91ZLK24F0191,27559.14,0.0,2024-08-21,2024-10-21,,,,,ABERDEEN TEST CENTER REQUIRES THE PURCHASE OF ACCELEROMETERS,2024,4,35d0637262d40d50,350572177,CONT_AWD_W91ZLK24F0191_9700_W91ZLK22D0004_9700,1,231
W91ZLK24F0190,1148989.71,1148989.71,2024-08-13,2024-08-13,,,,,"ACQUISITION OF QTY 152 EACH MASTERCAM MILL AND LATHE PERPETUAL SOFTWARE LICENSES TO INCLUDE INITIAL 1-YEAR MAINTENANCE/SUPPORT MILL, LATHE",2024,4,6c038f449e438f89,350572176,CONT_AWD_W91ZLK24F0190_9700_W52P1J20D0064_9700,1,233
W91ZLK24F0184,27620.16,,2024-08-08,2024-08-20,,,,,"DELL LATITUDE 5430 SEMI RUGGED CONUS, TAA, I5-1145G7 4C/8T, TPM 2.0, 16GB DDR4-3200.",2024,4,fed25b94925858ba,350572175,CONT_AWD_W91ZLK24F0184_9700_W52P1J19D0052_9700,1,217
W91ZLK24F0183,615300.0,,2024-08-07,2024-10-09,,,,,QTY 300 LATITUDE 7350 DETACHABLE TABLETS (210-BLWS),2024,4,d7e67d0e2bd62d6c,350572174,CONT_AWD_W91ZLK24F0183_9700_W52P1J19D0049_9700,1,59
W91ZLK24F0182,0.0,0.0,2024-08-05,2025-03-20,,,,,PURCHASE ONE (1) FARM TRACTOR,2024,4,998670894b207d9f,350572173,CONT_AWD_W91ZLK24F0182_9700_47QMCA22D001D_4732,1,234
W91ZLK24F0181,55000.0,,2024-09-25,2025-09-24,,,,,MICROSOFT AZURE CLOUD,2024,4,d40096bc0449cd14,350572172,CONT_AWD_W91ZLK24F0181_9700_N6600121A0083_9700,1,235
W91ZLK24F0179,125798.0,0.0,2024-08-15,2024-09-14,,,,,QUANTITY: 100 HP ELITEBOOK 660 W/ DOCK,2024,4,3aa438ee07485aca,350572171,CONT_AWD_W91ZLK24F0179_9700_W52P1J19D0051_9700,1,232
W91ZLK24F0177,20170.2,0.0,2024-08-13,2024-09-25,,,,,SURFACE PROS AND DOCKING STATIONS,2024,4,6b07b06269331eb6,350572170,CONT_AWD_W91ZLK24F0177_9700_W52P1J19D0051_9700,1,232
W91ZLK24F0176,29280.0,0.0,2024-08-13,2024-09-25,,,,,HP ELITE NOTEBOOK 630,2024,4,ac9e0e180db88606,350572169,CONT_AWD_W91ZLK24F0176_9700_W52P1J20D0018_9700,1,212
W91ZLK24F0172,336870.0,0.0,2024-08-12,2025-08-18,,,,,APG/EPG-PREVENTIVE-MAINTENANCE-INSTALLAT,2024,4,8b8e45108d3c35bc,350572168,CONT_AWD_W91ZLK24F0172_9700_W52P1J16D0009_9700,1,214
W91ZLK24F0170,578300.64,0.0,2024-07-29,2024-09-23,,,,,PURCHASE OF SERVICENOW LICENSES RENEWALS FOR VARIOUS LICENSES.,2024,4,a7e90e056a7137de,350572167,CONT_AWD_W91ZLK24F0170_9700_W519TC23D0005_9700,1,227
W91ZLK24F0169,33936.3,33768.3,2024-07-31,2025-07-21,,,,,1 YR MAINTENANCE MASTERCAM SOFTWARE,2024,4,f1d8642e3e430eee,350572166,CONT_AWD_W91ZLK24F0169_9700_W52P1J20D0049_9700,1,226
W91ZLK24F0168,257837.0,,2024-08-01,2024-09-30,,,,,GARTNER RESEARCH & IT SUPPORT,2024,4,9ed34e9b60ee2a1a,350572165,CONT_AWD_W91ZLK24F0168_9700_N6600119A0049_9700,1,236
W91ZLK24F0167,35512.7,35512.7,2024-07-15,2024-08-30,,,,,THE CECOM SEC LAN REQUIRES THE PURCHASE OF A NEW CISCO FIREWALL TO REPLACE THE OUTDATE CISCO FIREWALL TO MAINTAIN SECURITY OF THE LOCAL AREA NETWORK. IT MUST BE COMPATIBLE WITH THE CURRENT CISCO FIREWALL WHICH IS CISCO SECURE FIREWALL 3105.,2024,4,dc42bdfc9cbd2251,350572164,CONT_AWD_W91ZLK24F0167_9700_W52P1J16D0016_9700,1,61
W91ZLK24F0166,40555.0,,2024-07-10,2024-07-31,,,,,S M5300-MOTH-PTT STARKEY USB-A,2024,4,062d7838a870b0b6,350572163,CONT_AWD_W91ZLK24F0166_9700_W52P1J16D0017_9700,1,104
W91ZLK24F0165,19302.26,19302.26,2024-08-13,2025-08-14,,,,,HPE SERVER MAINTENACE RENEWAL,2024,4,d19bfcaa4589756e,350572162,CONT_AWD_W91ZLK24F0165_9700_W52P1J16D0007_9700,1,221
W91ZLK24F0164,126450.24,3808.75,2024-07-21,2025-03-20,,,,,20TH CBRN - NETWORK ENGINEER TASK ORDER,2024,4,eb26caa33b284277,350572161,CONT_AWD_W91ZLK24F0164_9700_W91ZLK23D0002_9700,1,237
W91ZLK24F0163,62293.27,62293.27,2024-07-12,2024-07-12,,,,,REDHAT ENTERPRISE LINUX SERVER,2024,4,a6f4efb95d60d566,350572160,CONT_AWD_W91ZLK24F0163_9700_W52P1J20D0046_9700,1,215
W91ZLK24F0162,44494.8,,2024-07-19,2024-08-30,,,,,"PEO C3TR REQUIRES THE PURCHASE OF THIRTY (30) LAPTOPS,",2024,4,6a4f3f38db56a325,350572159,CONT_AWD_W91ZLK24F0162_9700_W52P1J19D0053_9700,1,219
W91ZLK24F0161,33240.04,33240.04,2024-07-15,2024-07-15,,,,,DEVELOPMENT CAPABILITIES COMMAND (DEVCOM) CHEMICAL BIOLOGICAL CENTER (CBC) REQUIRES THE PURCHASE OF VALIDATION AUTHORITY (VA) AXWAY RESPONDER SERVER.,2024,4,a826a1af63434eba,350572158,CONT_AWD_W91ZLK24F0161_9700_W52P1J20D0039_9700,1,213
W91ZLK24F0158,92771.72,0.0,2024-09-25,2025-09-24,,,,,THIS ACTION IS TO CONTINUE THE SOFTWARE SUBSCRIPTION FOR AUTOCAD SOFTWARE FOR THE INFORMATION SYSTEMS ENGINEERING COMMAND (ISEC) AND COMMUNICATIONS ELECTRONICS COMMAND (CECOM).,2024,4,5582c65d8179f16a,350572157,CONT_AWD_W91ZLK24F0158_9700_N6600119A0051_9700,1,238
W91ZLK24F0154,91147.5,91147.5,2024-07-19,2024-08-23,,,,,DIGITAL MICROSCOPE CONTROLLER FOR VHX-70,2024,4,4976e66a94989393,350572156,CONT_AWD_W91ZLK24F0154_9700_GS07F5934R_4730,1,136
W91ZLK24F0153,245955.0,0.0,2024-06-27,2024-07-31,,,,,PURCHASE OF 190 LATITUDE 5550 NOTEBOOKS,2024,3,f72686f576134358,350572155,CONT_AWD_W91ZLK24F0153_9700_W52P1J19D0050_9700,1,220
W91ZLK24F0150,74710.67,0.0,2024-09-25,2025-09-24,,,,,ARBORTEXT PRINT COMPOSER SOFTWARE FOR THE INTEGRATED LOGISTICS SUPPORT CENTER (ILSC),2024,4,8f9a0cb57bb0f0ff,350572154,CONT_AWD_W91ZLK24F0150_9700_N6600119A0054_9700,1,239
W91ZLK24F0149,16064.46,0.0,2024-06-26,2024-08-01,,,,,HEAD QUARTERS CCDC REQUIRES THE PURCHASE OF LAPTOPS AND DOCKING STATIONS.,2024,3,cf583dab52c46dec,350572153,CONT_AWD_W91ZLK24F0149_9700_W52P1J19D0052_9700,1,217
W91ZLK24F0148,270560.0,,2024-06-17,2024-07-31,,,,,HP ELITEBOOK 650 15.6 INCH G10 (I7-1365U,2024,3,5816a248c48ad12c,350572152,CONT_AWD_W91ZLK24F0148_9700_W52P1J20D0018_9700,1,212
W91ZLK24F0140,57071.44,0.0,2024-07-12,2025-07-12,,,,,PURCHASE OF FORTIFY RENEWAL FOR DEVCOM CBC,2024,4,24799b5b9339dd38,350572151,CONT_AWD_W91ZLK24F0140_9700_N6600119A0120_9700,1,227
W91ZLK24F0132,186159.0,0.0,2024-06-17,2024-07-31,,,,,"PURCHASE OF 150 DELL LATITUDE 5340 LIGHTWEIGHT LAPTOPS WITH, ADAPTER, WARRANTY, AND DOCKING STATION.",2024,3,a862a491a3e9ce3a,350572150,CONT_AWD_W91ZLK24F0132_9700_W52P1J19D0053_9700,1,219
W91ZLK24F0131,60990.56,,2024-06-06,2024-08-12,,,,,DELL PRECISION 7780,2024,3,f19b13827fd6975c,350572149,CONT_AWD_W91ZLK24F0131_9700_W52P1J19D0052_9700,1,217
W91ZLK24F0130,154125.0,,2024-06-06,2024-08-30,,,,,DELL LATITUDE 5550 MAINSTREAM LAPTOPS,2024,3,e9a53a790b53b83c,350572148,CONT_AWD_W91ZLK24F0130_9700_W52P1J19D0049_9700,1,59
W91ZLK24F0128,30310.0,0.0,2024-06-12,2024-06-14,,,,,SPECTRAGUARD NEXT BUSINESS DAY ON SITE AND TELEPHONIC MAINTENANCE SUPPORT.,2024,3,afc28b1efc29a57d,350572147,CONT_AWD_W91ZLK24F0128_9700_W52P1J16D0013_9700,1,240
W91ZLK24F0124,300924.61,0.0,2024-05-30,2024-06-14,,,,,FORTINET FIREWALL FOR DEVCOM ANALYSIS CENTER (DAC) AS THEY WILL BE JOINING THE DEVCOM CBC) DEFENSE RESEARCH AND ENGINEERING NETWORK ACTIVE DIRECTORY (DRED).,2024,3,024cbc9a25b20328,350572146,CONT_AWD_W91ZLK24F0124_9700_N6600122A0082_9700,1,227
W91ZLK24F0121,30500.0,,2024-05-24,2024-07-27,,,,,CECOM CIO/G6 WILL OBTAIN 1000EA HEADSETS TO EXECUTE ITS MISSION AND BUSINESS FUNCTIONS NECESSARY TO SUPPORT THE WARFIGHTER.  POLY BW 3310 -M USB-A HS TAA,2024,3,46ef19facfd78bb1,350572145,CONT_AWD_W91ZLK24F0121_9700_W52P1J19D0048_9700,1,241
W91ZLK24F0113,875595.7,0.0,2024-05-18,2025-05-17,,,,,LABOR AND MATERIALS TO 7,2024,3,ecadbf7c0515faba,350572144,CONT_AWD_W91ZLK24F0113_9700_W91ZLK23D0001_9700,1,242
W91ZLK24F0112,67987.37,0.0,2024-06-30,2024-09-30,,,,,LABOR TO #08,2024,3,ef54b620e67cf8e9,350572143,CONT_AWD_W91ZLK24F0112_9700_W91ZLK23D0001_9700,1,242
W91ZLK24F0108,10902.72,0.0,2024-05-01,2025-04-30,,,,,WIRELESS SERVICES,2024,3,86b69690fab3437d,350572142,CONT_AWD_W91ZLK24F0108_9700_N0024418D0001_9700,1,243
W91ZLK24F0107,28762.78,0.0,2024-05-10,2024-09-19,,,,,"ABERDEEN TEST CENTER REQUIRES THE PURCHASE OF ACCELEROMETERS, 0 TO 2,000G RANGE, AIR DAMPED AND HIGH G ACCELEROMETER, 0-20,000 G RANGE",2024,3,821923d801a670d7,350572141,CONT_AWD_W91ZLK24F0107_9700_W91ZLK22D0004_9700,1,231
W91ZLK24F0106,131723.56,0.0,2024-05-05,2025-05-04,,,,,LABOR TO#6,2024,3,3b69bc918ecfbf4c,350572140,CONT_AWD_W91ZLK24F0106_9700_W91ZLK23D0001_9700,1,242
W91ZLK24F0105,36945.0,0.0,2024-05-08,2024-09-18,,,,,SIRIUS-HD-16XLV L1T8F-RJ45 SHIPPING - M,2024,3,96a08d4b42b268de,350572139,CONT_AWD_W91ZLK24F0105_9700_W91ZLK19D0007_9700,1,156
W91ZLK24F0104,142103.46,0.0,2024-05-01,2025-04-30,,,,,WIRELESS SERVICES,2024,3,9728e455618a5eb3,350572138,CONT_AWD_W91ZLK24F0104_9700_N0024418D0003_9700,1,6
W91ZLK24F0103,290497.12,0.0,2024-05-01,2025-04-30,,,,,WIRELESS SERVICES,2024,3,367f59a7c4cb6dc3,350572137,CONT_AWD_W91ZLK24F0103_9700_N0024418D0003_9700,1,6
W91ZLK24F0102,35855.0,0.0,2024-05-07,2024-09-19,,,,,"ABERDEEN TESTING CENTER REQUIRES THE PURCHASE OF PRESSURE SENSORS, 0-50 PSI RANGE GAUGES",2024,3,118c3b496832a539,350572136,CONT_AWD_W91ZLK24F0102_9700_W91ZLK22D0004_9700,1,231
W91ZLK24F0101,4499.04,0.0,2024-05-01,2025-04-30,,,,,WIRELESS SERVICES,2024,3,0029262cff3c35cf,350572135,CONT_AWD_W91ZLK24F0101_9700_N0024418D0001_9700,1,243
W91ZLK24F0100,2400.0,0.0,2024-05-01,2025-04-30,,,,,WIRELESS SERVICES,2024,3,4a1983cfa28a2cac,350572134,CONT_AWD_W91ZLK24F0100_9700_N0024418D0002_9700,1,244
W91ZLK24F0099,35175.15,0.0,2024-05-01,2025-04-30,,,,,WIRELESS SERVICES,2024,3,0e1c2a45635ab79c,350572133,CONT_AWD_W91ZLK24F0099_9700_N0024418D0001_9700,1,243
W91ZLK24F0098,17941.57,0.0,2024-05-03,2024-09-19,,,,,ABERDEEN TESTING CENTER REQUIRES THE PURCHASE OF SEVEN (7) 7270A-6K ACCELEROMETERS AND TWO (2) 7270A-20K ACCELEROMETERS.,2024,3,3d31dbe0640d8a64,350572132,CONT_AWD_W91ZLK24F0098_9700_W91ZLK22D0004_9700,1,231
W91ZLK24F0096,48358.8,0.0,2024-05-01,2025-04-30,,,,,WIRELESS SERVICES,2024,3,5c9066c4b7469c9d,350572131,CONT_AWD_W91ZLK24F0096_9700_N0024418D0002_9700,1,244
W91ZLK24F0095,39851.96,0.0,2024-05-01,2025-04-30,,,,,WIRELESS SERVICES,2024,3,458e9e9ef37a67d0,350572130,CONT_AWD_W91ZLK24F0095_9700_N0024418D0003_9700,1,6
W91ZLK24F0094,103967.12,0.0,2024-05-01,2025-04-30,,,,,AT&T WIRELESS SERVICES BASE ONLY.,2024,3,b81ad937d44ddb2d,350572129,CONT_AWD_W91ZLK24F0094_9700_N0024418D0001_9700,1,243
W91ZLK24F0093,133460.08,0.0,2024-05-01,2025-04-30,,,,,WIRELESS SERVICES,2024,3,faef5c4d8d667083,350572128,CONT_AWD_W91ZLK24F0093_9700_N0024418D0001_9700,1,243
W91ZLK24F0092,107527.88,0.0,2024-04-25,2024-05-31,,,,,NH2096-B: NSHIELD 5C BASE.,2024,3,faa1d8078994f2f7,350572127,CONT_AWD_W91ZLK24F0092_9700_W52P1J20D0046_9700,1,215
W91ZLK24F0091,79624.8,0.0,2024-05-01,2025-04-30,,,,,AT&T WIRELESS SERVICES BASE ONLY.,2024,3,fcf11ee7d1db49bc,350572126,CONT_AWD_W91ZLK24F0091_9700_N0024418D0001_9700,1,243
W91ZLK24F0090,28229.76,0.0,2024-05-01,2025-04-30,,,,,AT&T WIRELESS SERVICES BASE ONLY.,2024,3,dc47d5ec1110d0ad,350572125,CONT_AWD_W91ZLK24F0090_9700_N0024418D0001_9700,1,243
W91ZLK24F0089,33663.74,0.0,2024-05-01,2025-04-30,,,,,WIRELESS SERVICES,2024,3,5f68d979e80a80ee,350572124,CONT_AWD_W91ZLK24F0089_9700_N0024418D0001_9700,1,243
W91ZLK24F0086,249440.18,0.0,2024-04-24,2025-04-24,,,,,PURCHASE OF SPLUNK RENEWAL DEVCOM CBC,2024,3,ac69c572ca1138b6,350572123,CONT_AWD_W91ZLK24F0086_9700_N6600120A0022_9700,1,227
W91ZLK24F0084,109100.0,0.0,2024-04-19,2024-08-29,,,,,DEWESOFT PRODUCTS,2024,3,d5f433b5d0ffddc1,350572122,CONT_AWD_W91ZLK24F0084_9700_W91ZLK19D0007_9700,1,156
W91ZLK24F0083,36991.92,0.0,2024-05-25,2024-05-25,,,,,DEVCOM CBC IS PROCURING 12-MONTHS CONTENT MANAGER LICENSE SUBSCRIPTIONS.,2024,3,58cb122ffa47f5a7,350572121,CONT_AWD_W91ZLK24F0083_9700_W52P1J20D0042_9700,1,227
W91ZLK24F0081,1024805.32,0.0,2024-04-22,2025-05-30,,,,,"AUDIOVISUAL SYSTEM UPGRADE FOR 12 CONFERENCE ROOMS TO INCLUDE EQUIPMENT, INSTALLATION, AND SERVICE & SUPPORT.",2024,3,3d0cc24ede29e599,350572120,CONT_AWD_W91ZLK24F0081_9700_W52P1J16D0009_9700,1,214
W91ZLK24F0078,108319.02,0.0,2024-05-01,2025-04-30,,,,,WIRELESS SERVICES,2024,3,0fc6e1f072b797e0,350572119,CONT_AWD_W91ZLK24F0078_9700_N0024418D0003_9700,1,6
W91ZLK24F0077,253861.84,0.0,2024-05-01,2025-04-30,,,,,WIRELESS SERVICES,2024,3,7d17b74f0330451e,350572118,CONT_AWD_W91ZLK24F0077_9700_N0024418D0001_9700,1,243
W91ZLK24F0076,37587.25,0.0,2024-05-01,2025-04-30,,,,,AT&T WIRELESS SERVICES BASE ONLY.,2024,3,70a3b20e93af6d71,350572117,CONT_AWD_W91ZLK24F0076_9700_N0024418D0001_9700,1,243
W91ZLK24F0075,19978.99,0.0,2024-05-01,2025-07-20,,,,,WIRELESS SERVICES,2024,3,d07eaaaa103cb693,350572116,CONT_AWD_W91ZLK24F0075_9700_N0024418D0001_9700,1,243
W91ZLK24F0074,494949.16,0.0,2024-05-01,2025-04-30,,,,,WIRELESS SERVICES,2024,3,4e45e7aacc2af925,350572115,CONT_AWD_W91ZLK24F0074_9700_N0024418D0003_9700,1,6
W91ZLK24F0072,90710.95,0.0,2024-05-01,2025-04-30,,,,,WIRELESS SERVICES,2024,3,239a2a900daff22b,350572114,CONT_AWD_W91ZLK24F0072_9700_N0024418D0002_9700,1,244
W91ZLK24F0071,57042.1,0.0,2024-05-01,2025-04-30,,,,,VERIZON BASE ONLY WIRELESS SERVICES,2024,3,ac883932adf4021b,350572113,CONT_AWD_W91ZLK24F0071_9700_N0024418D0003_9700,1,6
W91ZLK24F0070,127438.44,0.0,2024-05-01,2025-04-30,,,,,BASE ONLY WIRELESS SERVICES,2024,3,a594b530bf766968,350572112,CONT_AWD_W91ZLK24F0070_9700_N0024418D0003_9700,1,6
W91ZLK24F0069,45832.95,0.0,2024-05-01,2025-04-30,,,,,VERIZON WIRELESS SERVICES BASE ONLY,2024,3,2459103b89386dea,350572111,CONT_AWD_W91ZLK24F0069_9700_N0024418D0003_9700,1,6
W91ZLK24F0068,138842.77,138842.77,2024-04-10,2024-08-09,,,,,A/V EQUIPMENT FOR CLASSROOMS,2024,3,d92e66f506e6b11a,350572110,CONT_AWD_W91ZLK24F0068_9700_W52P1J16D0015_9700,1,245
W91ZLK24F0067,154114.38,0.0,2024-04-12,2025-04-30,,,,,ABERDEEN TESTING CENTER (ATC) REQUIRES THE PURCHASE OF MATLAB MASTER LICENSE 30223398.,2024,3,6b4e01d9621d8375,350572109,CONT_AWD_W91ZLK24F0067_9700_W52P1J20D0053_9700,1,246
W91ZLK24F0066,270632.52,0.0,2024-04-09,2025-04-10,,,,,CUSTOM HARDWARE AND SERVICE BUNDLE,2024,3,6e418917545ab4bf,350572108,CONT_AWD_W91ZLK24F0066_9700_W52P1J16D0017_9700,1,104
W91ZLK24F0065,331352.98,,2024-04-04,2024-05-04,,,,,PURCHASE OF PURE STORAGE HARDWARE STORAGE SOLUTIONS,2024,3,691e1f72ad755144,350572107,CONT_AWD_W91ZLK24F0065_9700_W52P1J16D0014_9700,1,217
W91ZLK24F0064,79373.78,,2024-04-17,2025-04-17,,,,,FORTIGATE-1801F 1 YEAR UNIFIED THREAT PR,2024,3,614ae99debd4dbb1,350572106,CONT_AWD_W91ZLK24F0064_9700_N6600122A0080_9700,1,247
W91ZLK24F0063,553152.6,0.0,2024-04-26,2026-04-25,,,,,THE PURCHASE OF THE EA SECURITY BUNDLE FOR ATC.,2024,3,ae8ebe6aa1bd5693,350572105,CONT_AWD_W91ZLK24F0063_9700_W52P1J20D0069_9700,1,61
