flight_date,carrier,carrier_name,flight_num,origin,origin_city,origin_state,dest,dest_city,dest_state,crs_dep_time,dep_delay,arr_delay,cancelled,diverted,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,distance,flight_id
2024-01-01,DL,Delta Air Lines,6440,ATL,Atlanta,GA,MIA,Miami,FL,830,,,1,0,,,,,,1199,971
2024-01-01,AS,Alaska Airlines,424,JFK,New York,NY,ATL,Atlanta,GA,1605,-1.0,4.0,0,0,,,,,,2188,972
2024-01-01,DL,Delta Air Lines,8926,DFW,Dallas,TX,SFO,San Francisco,CA,1845,-8.0,-8.0,0,0,,,,,,2852,973
2024-01-01,F9,Frontier Airlines,9111,PHX,Phoenix,AZ,SEA,Seattle,WA,2050,11.0,15.0,0,0,,,,,,842,974
2024-01-01,NK,Spirit Airlines,7416,PHX,Phoenix,AZ,MIA,Miami,FL,2250,28.0,43.0,0,0,,27.0,,,,2463,975
2024-01-01,WN,Southwest Airlines,7891,JFK,New York,NY,DFW,Dallas,TX,1040,52.0,65.0,0,0,,,,20.0,,2267,976
2024-01-01,DL,Delta Air Lines,1198,ORD,Chicago,IL,SFO,San Francisco,CA,1420,-2.0,2.0,0,0,,,,,,2732,977
2024-01-01,DL,Delta Air Lines,1028,ATL,Atlanta,GA,SFO,San Francisco,CA,1050,255.0,272.0,0,0,,,92.0,,,1502,978
2024-01-01,F9,Frontier Airlines,577,SEA,Seattle,WA,MIA,Miami,FL,1055,16.0,31.0,0,0,,,15.0,,,1125,979
2024-01-01,WN,Southwest Airlines,8871,DEN,Denver,CO,MIA,Miami,FL,1555,-7.0,-5.0,0,0,,,,,,2601,980
2024-01-01,B6,JetBlue Airways,6194,LAX,Los Angeles,CA,ATL,Atlanta,GA,1705,-3.0,-8.0,0,0,,,,,,1326,981
2024-01-01,UA,United Airlines,4974,SEA,Seattle,WA,LAX,Los Angeles,CA,1425,-10.0,-8.0,0,0,,,,,,209,982
2024-01-01,DL,Delta Air Lines,9902,ORD,Chicago,IL,SFO,San Francisco,CA,1045,14.0,16.0,0,0,,,,,,1978,983
2024-01-01,AS,Alaska Airlines,9895,DFW,Dallas,TX,LAX,Los Angeles,CA,1450,4.0,4.0,0,0,,,,,,1455,984
2024-01-01,NK,Spirit Airlines,4708,LAX,Los Angeles,CA,MIA,Miami,FL,2330,9.0,12.0,0,0,,,,,,1377,985
2024-01-01,DL,Delta Air Lines,2710,DFW,Dallas,TX,SFO,San Francisco,CA,2325,197.0,191.0,0,0,,,23.0,,,1657,986
2024-01-01,F9,Frontier Airlines,7197,LAX,Los Angeles,CA,SFO,San Francisco,CA,2230,-10.0,-13.0,0,0,,,,,,1211,987
2024-01-01,B6,JetBlue Airways,7314,MIA,Miami,FL,PHX,Phoenix,AZ,2125,10.0,5.0,0,0,,,,,,2506,988
2024-01-01,DL,Delta Air Lines,3098,DFW,Dallas,TX,SFO,San Francisco,CA,1020,3.0,-1.0,0,0,,,,,,2619,989
2024-01-01,F9,Frontier Airlines,8784,ATL,Atlanta,GA,JFK,New York,NY,1255,10.0,11.0,0,0,,,,,,372,990
2024-01-01,AS,Alaska Airlines,5333,MIA,Miami,FL,ATL,Atlanta,GA,1000,11.0,14.0,0,0,,,,,,1165,991
2024-01-01,UA,United Airlines,656,JFK,New York,NY,DFW,Dallas,TX,1040,56.0,60.0,0,0,,28.0,,,,1969,992
2024-01-01,WN,Southwest Airlines,8837,SEA,Seattle,WA,PHX,Phoenix,AZ,1835,14.0,17.0,0,0,,,,,,2923,993
2024-01-01,WN,Southwest Airlines,5280,SFO,San Francisco,CA,JFK,New York,NY,1550,47.0,58.0,0,0,,,43.0,,,1438,994
2024-01-01,F9,Frontier Airlines,3954,SEA,Seattle,WA,JFK,New York,NY,1420,23.0,33.0,0,0,,,17.0,,,2801,995
2024-01-01,AS,Alaska Airlines,4543,SEA,Seattle,WA,ORD,Chicago,IL,2120,8.0,4.0,0,0,,,,,,1260,996
2024-01-01,F9,Frontier Airlines,8640,MIA,Miami,FL,SFO,San Francisco,CA,2005,-3.0,-8.0,0,0,,,,,,212,997
2024-01-01,F9,Frontier Airlines,4047,MIA,Miami,FL,ATL,Atlanta,GA,1920,-1.0,-6.0,0,0,,,,,,648,998
2024-01-01,DL,Delta Air Lines,6550,SFO,San Francisco,CA,PHX,Phoenix,AZ,2020,7.0,5.0,0,0,,,,,,1175,999
2024-01-01,WN,Southwest Airlines,6152,MIA,Miami,FL,ORD,Chicago,IL,1845,2.0,5.0,0,0,,,,,,980,1000
